cnpj,saude_tributaria
12796180000149,CINZA
12811427000159,CINZA
12927329000181,CINZA
12952435000115,CINZA
12981434000107,CINZA
13036000000193,CINZA
13043021003313,CINZA
13055869000185,CINZA
13164734000158,CINZA
13176827000100,CINZA
13224623000190,CINZA
13267201000100,CINZA
13270520000166,CINZA
13314066000106,CINZA
13341144000153,CINZA
13467285000117,CINZA
13501974000443,CINZA
13515930000120,CINZA
13574594000196,CINZA
13677987000125,CINZA
13684497000156,CINZA
13756741000149,CINZA
13786260000186,CINZA
13873961000152,CINZA
13885408000130,CINZA
13910407000106,CINZA
13945153000153,CINZA
14055516001039,CINZA
14110353000159,CINZA
14314722000125,CINZA
14454027000169,CINZA
14504606000179,CINZA
14519479000181,CINZA
14572159000195,CINZA
14575053000145,CINZA
14621719000154,CINZA
14677384000196,CINZA
14700004000197,CINZA
14743287000154,CINZA
14744956000102,CINZA
14757830000172,CINZA
14818326000135,CINZA
15048715000191,CINZA
15066249000177,CINZA
15138153000177,CINZA
15184199000122,CINZA
15205711000170,CINZA
15415378000123,CINZA
15423737000194,CINZA
15451936000106,CINZA
15458839000145,CINZA
15540472000104,CINZA
15595799000183,CINZA
15670251000150,CINZA
15674830000171,CINZA
15694465000167,CINZA
15756479000168,CINZA
15813054000143,CINZA
16569635000144,CINZA
16584360000118,CINZA
16808286000176,CINZA
16848995000185,CINZA
16852380000122,CINZA
16976304000129,CINZA
16986951000200,CINZA
17000226000195,CINZA
17020627000107,CINZA
17046490000160,CINZA
17119203000102,CINZA
17122230000126,CINZA
17170150011261,CINZA
17191699000117,CINZA
17268850000178,CINZA
17276237000100,CINZA
17313310000169,CINZA
17344408000183,CINZA
17358112000111,CINZA
17400248000142,CINZA
17459724000109,CINZA
17528802005483,CINZA
17564909000175,CINZA
17819660000100,CINZA
17884360000368,CINZA
18051877000177,CINZA
18071012000172,CINZA
18071999000125,CINZA
18080578000160,CINZA
18106612000129,CINZA
18142111000106,CINZA
18169539000134,CINZA
18200726000133,CINZA
18210750000153,CINZA
18240800000145,CINZA
18245663000131,CINZA
18272637000100,CINZA
18317119000158,CINZA
18337155000183,CINZA
18358628000129,CINZA
18441849000166,CINZA
18456547000161,CINZA
18456629000106,CINZA
18492486000198,CINZA
18657786000180,CINZA
18716663000172,CINZA
18741069000131,CINZA
18752085000120,CINZA
18785578000166,CINZA
18810180000132,CINZA
19029652000187,CINZA
19055373000198,CINZA
19067692000113,CINZA
19092402000191,CINZA
19197854000138,CINZA
19267423000109,CINZA
19312117000139,CINZA
19340286000182,CINZA
19398442000247,CINZA
19451777000109,CINZA
19497169000127,CINZA
19519090000150,CINZA
19564750000114,CINZA
19567993000106,CINZA
19573984000128,CINZA
19624877000181,CINZA
19732496000116,CINZA
19759428000140,CINZA
19767299000132,CINZA
19789659000105,CINZA
19795874000100,CINZA
19837801000134,CINZA
19885713000108,CINZA
19917117000162,CINZA
20001134000134,CINZA
20027323000186,CINZA
20038574000166,CINZA
20082306000141,CINZA
20105047000127,CINZA
20187200000102,CINZA
20286157000132,CINZA
20385776000184,CINZA
20460258000188,CINZA
20468672000133,CINZA
20681568000122,CINZA
20713120000143,CINZA
20747707000173,CINZA
20781579000184,CINZA
20842901000138,CINZA
20985942000183,CINZA
20988234000104,CINZA
21011102000182,CINZA
21101114000106,CINZA
21181846000145,CINZA
21237666000138,CINZA
21238551000168,CINZA
21299700000107,CINZA
21378415000173,CINZA
21384333000131,CINZA
21539578000190,CINZA
21540860000198,CINZA
21602411000127,CINZA
21684026000176,CINZA
21687874000139,CINZA
21772951000159,CINZA
21790559000132,CINZA
21796162000158,CINZA
21796483000152,CINZA
21834625000200,CINZA
21913651000142,CINZA
21923681000130,CINZA
21941302000134,CINZA
21997199000144,CINZA
22001019000195,CINZA
22085368000132,CINZA
22126749000112,CINZA
22177362000195,CINZA
22220967000111,CINZA
22243876000100,CINZA
22251660000188,CINZA
22252722000176,CINZA
22279542000188,CINZA
22334099000109,CINZA
22370251000109,CINZA
22405228000102,CINZA
22439868000125,CINZA
22499910000284,CINZA
22575410000101,CINZA
22597823000189,CINZA
22657494000114,CINZA
22670245000169,CINZA
22780462000101,CINZA
22802868000148,CINZA
22863329000119,CINZA
22864696000137,CINZA
23003382000102,CINZA
23008920000151,CINZA
23014917000140,CINZA
23022002000187,CINZA
23040592000170,CINZA
23105633000160,CINZA
23122372000196,CINZA
23142435000176,CINZA
23197881000188,CINZA
23225342000105,CINZA
23351498000132,CINZA
23407451000224,CINZA
23516848000173,CINZA
23528719000103,CINZA
23538953000103,CINZA
23558049000160,CINZA
23583436000156,CINZA
23610882000102,CINZA
23615401000151,CINZA
23664544000153,CINZA
23717422002202,CINZA
23831904000164,CINZA
23854490000199,CINZA
23874230000185,CINZA
23884346000103,CINZA
23885357000108,CINZA
23957906000102,CINZA
24001602000121,CINZA
24061992000125,CINZA
24089727000155,CINZA
24093803000104,CINZA
24103316000177,CINZA
24316760000170,CINZA
24323140000169,CINZA
24430694000165,CINZA
24550946000190,CINZA
24742795000171,CINZA
24770901000120,CINZA
24848759000197,CINZA
24866605000128,CINZA
24882839000169,CINZA
24916046000113,CINZA
24962466000136,CINZA
24989200000187,CINZA
24992149000162,CINZA
25016522000102,CINZA
25150340000120,CINZA
25164115000142,CINZA
25180130000184,CINZA
25257976000175,CINZA
25283725000165,CINZA
25403651000153,CINZA
25987564000190,CINZA
25995145000109,CINZA
26040201000106,CINZA
26092066000142,CINZA
26103491000190,CINZA
26113356000125,CINZA
26199139000108,CINZA
26201348001617,CINZA
26278805000195,CINZA
26291972000176,CINZA
26299356000161,CINZA
26425245000154,CINZA
26470181000103,CINZA
26475125000161,CINZA
26504937000198,CINZA
26513772000110,CINZA
26578281000158,CINZA
26578748000160,CINZA
26593169000196,CINZA
26607467000198,CINZA
26622409000133,CINZA
26658255000130,CINZA
26677549000109,CINZA
26688078000134,CINZA
26718434000115,CINZA
26737185000105,CINZA
26809256000138,CINZA
26842501000109,CINZA
26857850000102,CINZA
26919298000121,CINZA
26928421000170,CINZA
26931635000104,CINZA
26940037000193,CINZA
26948345000165,CINZA
26958967000174,CINZA
26992889000124,CINZA
27218425000128,CINZA
27263625000100,CINZA
27305246000128,CINZA
27409900000143,CINZA
27414327000166,CINZA
27418725000150,CINZA
27509282000103,CINZA
27559078000105,CINZA
27630153000179,CINZA
27651837000157,CINZA
27720210000100,CINZA
27771547000147,CINZA
27802208000180,CINZA
27914830000180,CINZA
27943803000136,CINZA
27969222000173,CINZA
28029474000185,CINZA
28046946000108,CINZA
28075944000147,CINZA
28087909000148,CINZA
28095294000100,CINZA
28099056000164,CINZA
28121474000100,CINZA
28189095000152,CINZA
28193744000199,CINZA
28198535000138,CINZA
28223145000170,CINZA
28270747000189,CINZA
28332714000116,CINZA
28345074000189,CINZA
28383127000156,CINZA
28473086000199,CINZA
28549695000184,CINZA
28593072000109,CINZA
28608903000179,CINZA
28614011000180,CINZA
28643664000198,CINZA
28668442000120,CINZA
28709391000137,CINZA
28763843000169,CINZA
28836611000193,CINZA
28840306000175,CINZA
28851070000172,CINZA
28895086000187,CINZA
28926498000137,CINZA
29006306000137,CINZA
29018924000105,CINZA
29163131000171,CINZA
29223548000182,CINZA
29290858000110,CINZA
29348593000163,CINZA
29400816000194,CINZA
29422030000178,CINZA
29433243000103,CINZA
29459079000103,CINZA
29464810000180,CINZA
29492356000171,CINZA
29505667000128,CINZA
29518778000179,CINZA
29520687000178,CINZA
29523571000192,CINZA
29648871000106,CINZA
29651816000167,CINZA
29679901000133,CINZA
29681272000186,CINZA
29759335000170,CINZA
29773381000123,CINZA
29789879000184,CINZA
29847426000167,CINZA
29917260000108,CINZA
29925497000130,CINZA
29938697000128,CINZA
29944458000180,CINZA
29977151000186,CINZA
29979036068454,CINZA
30039789000155,CINZA
30062641000131,CINZA
30070227000174,CINZA
30131873000102,CINZA
30148369000107,CINZA
30152004000156,CINZA
30181836000109,CINZA
30259734000150,CINZA
30277715000157,CINZA
30364730000132,CINZA
30385392000115,CINZA
30395178000140,CINZA
30423120000162,CINZA
30442479000187,CINZA
30477910000120,CINZA
30522480000111,CINZA
30548021000107,CINZA
30564960000145,CINZA
30582553000160,CINZA
30597003000115,CINZA
30601851000150,CINZA
30621985000133,CINZA
30628035000130,CINZA
30640545000123,CINZA
30674412000178,CINZA
30704276000111,CINZA
30712618000145,CINZA
30746417000169,CINZA
30754498000149,CINZA
30786045000102,CINZA
30795234000133,CINZA
30801397000181,CINZA
30846953000136,CINZA
30864713000164,CINZA
30916385000100,CINZA
31019077000137,CINZA
31028586000126,CINZA
31074213000191,CINZA
31098829000100,CINZA
31114580000171,CINZA
31139478000120,CINZA
31184008000189,CINZA
31190081000163,CINZA
31270923000197,CINZA
31336861000179,CINZA
31346101000142,CINZA
31374125000105,CINZA
31380473000195,CINZA
31389435000101,CINZA
31394501000123,CINZA
31427736000174,CINZA
31465747000149,CINZA
31563754000183,CINZA
31627330000135,CINZA
31632131000115,CINZA
31636698000160,CINZA
31659305000133,CINZA
31666689000111,CINZA
31681199000194,CINZA
31703131000169,CINZA
31711975000151,CINZA
31751053000178,CINZA
31810241000120,CINZA
31883674000105,CINZA
31937144000100,CINZA
31943481000100,CINZA
32006114000135,CINZA
32007398000184,CINZA
32021063000110,CINZA
32036104000142,CINZA
32053739000158,CINZA
32216221000198,CINZA
32230379000112,CINZA
32230875000176,CINZA
32260862000140,CINZA
32278757000138,CINZA
32296126000141,CINZA
32345301000143,CINZA
32353982000191,CINZA
32378667000119,CINZA
32477070000121,CINZA
32496037000149,CINZA
32575398000180,CINZA
32621266000148,CINZA
32663037000196,CINZA
32744584000104,CINZA
32744830000110,CINZA
32775489000160,CINZA
32784169000176,CINZA
32899424000126,CINZA
32925238000114,CINZA
32945422000126,CINZA
32983293000160,CINZA
33036284000125,CINZA
33069407000124,CINZA
33086357000193,CINZA
33102476000192,CINZA
33244825000100,CINZA
33286566000180,CINZA
33307177000194,CINZA
33331741000104,CINZA
33347639000105,CINZA
33372542000144,CINZA
33428975000174,CINZA
33435303000196,CINZA
33467572000134,CINZA
33502567000115,CINZA
33659824000127,CINZA
33685741000102,CINZA
33689608000124,CINZA
33696393000179,CINZA
33703978000179,CINZA
33706702000144,CINZA
33708234000147,CINZA
33770901000111,CINZA
33781289000182,CINZA
33783199000120,CINZA
33822332000100,CINZA
33834287000104,CINZA
33834488000101,CINZA
33838765000154,CINZA
33851202000104,CINZA
33856003000180,CINZA
33874986000188,CINZA
33949838000185,CINZA
33952024000108,CINZA
33983688000126,CINZA
33999093000169,CINZA
34026326000100,CINZA
34078474000178,CINZA
34079454000111,CINZA
34109411000131,CINZA
34123119000173,CINZA
34175302000112,CINZA
34176668000106,CINZA
34204122000111,CINZA
34249274000130,CINZA
34301219000142,CINZA
34338233000110,CINZA
34404827000182,CINZA
34417165000185,CINZA
34465480000188,CINZA
34469708000108,CINZA
34475401000110,CINZA
34479598000165,CINZA
34488495000161,CINZA
34532295000169,CINZA
34567113000195,CINZA
34588836000170,CINZA
34606494000174,CINZA
34616507000196,CINZA
34623569000125,CINZA
34664605000107,CINZA
34666092000165,CINZA
34672308000103,CINZA
34699757000137,CINZA
34704101000165,CINZA
34885441000130,CINZA
34910884000133,CINZA
34925593000119,CINZA
34932222000164,CINZA
34934008000147,CINZA
34950938000194,CINZA
34956486000158,CINZA
34967693000108,CINZA
35003950000154,CINZA
35007085000114,CINZA
35012602000143,CINZA
35030623000191,CINZA
35040169000150,CINZA
35096016000124,CINZA
35105373000101,CINZA
35144556000136,CINZA
35145006000131,CINZA
35170474000166,CINZA
35237814000129,CINZA
35248172000163,CINZA
35249587000151,CINZA
35251002000138,CINZA
35273247000166,CINZA
35279855000188,CINZA
35301893000190,CINZA
35345612000109,CINZA
35348394000158,CINZA
35355599000160,CINZA
35374965000129,CINZA
35382754000138,CINZA
35384217000127,CINZA
35394646000185,CINZA
35400361000100,CINZA
35567158000122,CINZA
35627699000107,CINZA
35630794000151,CINZA
35651285000105,CINZA
35662585000190,CINZA
35734342000110,CINZA
35750171000112,CINZA
35817427000161,CINZA
35841100000125,CINZA
35873580000106,CINZA
35876371000116,CINZA
35892499000173,CINZA
35900172000104,CINZA
35924811000163,CINZA
35929444000190,CINZA
35942528000164,CINZA
35973105000101,CINZA
35975682000132,CINZA
35993665000128,CINZA
36012387000143,CINZA
36033396000110,CINZA
36034640000160,CINZA
36043657000183,CINZA
36044683000126,CINZA
36053378000109,CINZA
36059823000130,CINZA
36085766000163,CINZA
36098414000142,CINZA
36116707000105,CINZA
36123317000162,CINZA
36150976000198,CINZA
36186829000178,CINZA
36224242000106,CINZA
36226615000188,CINZA
36249937000142,CINZA
36257702000100,CINZA
36308456000160,CINZA
36333082000133,CINZA
36368668000133,CINZA
36377621000136,CINZA
36398828000197,CINZA
36404571000139,CINZA
36408852000160,CINZA
36409017000144,CINZA
36438305000127,CINZA
36477368000192,CINZA
36503744000176,CINZA
36511206000123,CINZA
36531471000173,CINZA
36538853000129,CINZA
36545856000190,CINZA
36578873000123,CINZA
36581765000100,CINZA
36607744000116,CINZA
36610818000173,CINZA
36640808000180,CINZA
36643057000156,CINZA
36643951000126,CINZA
36649894000192,CINZA
36668436000109,CINZA
36686762000130,CINZA
36700627000100,CINZA
36734026000100,CINZA
36736864000113,CINZA
36769281000199,CINZA
36808963000163,CINZA
36814906000197,CINZA
36832015000163,CINZA
36857531000142,CINZA
36952711000103,CINZA
38665501000160,CINZA
41268145000155,CINZA
41316886000164,CINZA
42278473000103,CINZA
42771949000135,CINZA
43358480000170,CINZA
45027216000189,CINZA
46750162000229,CINZA
47525068000158,CINZA
52202744001083,CINZA
54638069000174,CINZA
56078181000123,CINZA
58160789015664,CINZA
60637238000154,CINZA
60701190264420,CINZA
60746948777311,CINZA
61189288008830,CINZA
61409892022738,CINZA
61585865112979,CINZA
64443104000153,CINZA
64840556000179,CINZA
65160715000157,CINZA
65252074000160,CINZA
65738866000140,CINZA
66098880000199,CINZA
67775098000120,CINZA
68423318000208,CINZA
73893000000131,CINZA
79312336000140,CINZA
80227184000166,CINZA
82192972000190,CINZA
82508433000117,CINZA
83552349000163,CINZA
87159000009092,CINZA
87170452000108,CINZA
88610191000154,CINZA
90878737000102,CINZA
92465434000185,CINZA
93929552000160,CINZA
97262646000189,CINZA
10017575000170,CINZA
10157924000150,CINZA
10286954000166,CINZA
10292186000153,CINZA
10314917000114,CINZA
10365105000106,CINZA
10432074000150,CINZA
10464411000191,CINZA
10476160001056,CINZA
10598775000164,CINZA
10626896000768,CINZA
10645544000164,CINZA
10706503000130,CINZA
10714927000147,CINZA
10773074000114,CINZA
10870896000113,CINZA
10889958000139,CINZA
10903068000134,CINZA
11053887000100,CINZA
11132490000104,CINZA
11197956000141,CINZA
11251008000147,CINZA
11252032000109,CINZA
11270458000187,CINZA
11282931000146,CINZA
11297343000186,CINZA
11337007000110,CINZA
11380863000158,CINZA
11387514000672,CINZA
11396273000113,CINZA
11428827000117,CINZA
11628890000105,CINZA
11640592000203,CINZA
11744230000181,CINZA
11753513000190,CINZA
11874048000498,CINZA
11910318000126,CINZA
11938043000139,CINZA
11940661000113,CINZA
11945974000164,CINZA
11992235000123,CINZA
12028806000177,CINZA
12049631000184,CINZA
12051750000171,CINZA
12067407000115,CINZA
12068937000188,CINZA
12130744000100,CINZA
12136307000101,CINZA
12145475001801,CINZA
12215186000185,CINZA
12291481000110,CINZA
12436961000122,CINZA
12451749000134,CINZA
12509711000175,CINZA
13020565000344,CINZA
13020592000155,CINZA
13148784000141,CINZA
13207254000127,CINZA
13364655000190,CINZA
13385628000102,CINZA
13389609000146,CINZA
13419523000119,CINZA
13503975000184,CINZA
13513753000142,CINZA
13568194000178,CINZA
13598904000102,CINZA
13901780000192,CINZA
14041736000112,CINZA
14045650000168,CINZA
14110585000107,CINZA
14173502000129,CINZA
14188179000167,CINZA
14210229000165,CINZA
14234517000150,CINZA
14332032000107,CINZA
14381210000181,CINZA
14403530000195,CINZA
14463843000139,CINZA
14547531000103,CINZA
14569314000114,CINZA
14584082000173,CINZA
14601283000131,CINZA
14679387000169,CINZA
14705118000120,CINZA
14729266000184,CINZA
14730909000100,CINZA
14752634000105,CINZA
14765914000158,CINZA
14783341000195,CINZA
14980019000156,CINZA
14999106000155,CINZA
15139720000100,CINZA
15180701000127,CINZA
15192373000189,CINZA
15216552000109,CINZA
15297366000141,CINZA
15436299000107,CINZA
15447229000146,CINZA
15468653000258,CINZA
15480396000199,CINZA
15566497000187,CINZA
15688737000116,CINZA
15713377000165,CINZA
15752292000196,CINZA
15784340000128,CINZA
15800836000148,CINZA
15835205000164,CINZA
15930117000141,CINZA
16248742000170,CINZA
16433634000178,CINZA
16568853000164,CINZA
16655749000107,CINZA
16729745000126,CINZA
16738047000197,CINZA
16785346000182,CINZA
16798451000156,CINZA
16811931000100,CINZA
16957846000154,CINZA
16995092000127,CINZA
17045298000159,CINZA
17056472000169,CINZA
17131764000380,CINZA
17191692000103,CINZA
17207354000104,CINZA
17274059000170,CINZA
17364855000102,CINZA
17482141000190,CINZA
17509614000104,CINZA
17510608000169,CINZA
17514462000120,CINZA
17536671000174,CINZA
17556807000108,CINZA
17570461000100,CINZA
17583979000170,CINZA
17617379000186,CINZA
17734835000178,CINZA
17753281000156,CINZA
17820760000148,CINZA
17880051000158,CINZA
17908342000107,CINZA
17938547000135,CINZA
17995027000164,CINZA
18122578000186,CINZA
18240355000113,CINZA
18300495000130,CINZA
18316656000264,CINZA
18358948000189,CINZA
18396763000169,CINZA
18403359000175,CINZA
18440352000123,CINZA
18461530000100,CINZA
18482095000192,CINZA
18502868000155,CINZA
18526957000131,CINZA
18550880000135,CINZA
18666172000245,CINZA
18669215000165,CINZA
18703489000123,CINZA
18746335000119,CINZA
18768190000157,CINZA
18850286000160,CINZA
18890664000139,CINZA
18920861000153,CINZA
18951263000141,CINZA
18990845000137,CINZA
19034457000145,CINZA
19050438000102,CINZA
19150241000145,CINZA
19158291000179,CINZA
19261443000164,CINZA
19265363000187,CINZA
19389845000149,CINZA
19484499000188,CINZA
19493874000156,CINZA
19516832000193,CINZA
19590592000177,CINZA
19655726000190,CINZA
19707511000176,CINZA
19750948000192,CINZA
19792137000154,CINZA
19821095000132,CINZA
19954852000146,CINZA
20017190000167,CINZA
20156598000110,CINZA
20204123000151,CINZA
20267550000189,CINZA
20535089000106,CINZA
20646038000143,CINZA
20659858000170,CINZA
20673581000130,CINZA
20677255000109,CINZA
20704498000180,CINZA
20756556000110,CINZA
20894972000184,CINZA
20935859000108,CINZA
21033799000192,CINZA
21083038000145,CINZA
21085992000177,CINZA
21260730000100,CINZA
21262912000101,CINZA
21303024000190,CINZA
21340829000103,CINZA
21406997000154,CINZA
21419757000194,CINZA
21468645000123,CINZA
21476962000191,CINZA
21479390000102,CINZA
21483779000113,CINZA
21550539000194,CINZA
21605657000152,CINZA
21702084000185,CINZA
21931111000191,CINZA
22060720000185,CINZA
22069385000186,CINZA
22087011000193,CINZA
22132839000116,CINZA
22164114000100,CINZA
22185448000160,CINZA
22206038000158,CINZA
22206931000183,CINZA
22249364000142,CINZA
22372063000101,CINZA
22398033000174,CINZA
22457586000150,CINZA
22559313000117,CINZA
22575947000163,CINZA
22618767000111,CINZA
22672959000297,CINZA
22818813000126,CINZA
22822188000196,CINZA
22827775000178,CINZA
22840020000103,CINZA
22899032000103,CINZA
22905819000130,CINZA
22993773000159,CINZA
23020414000188,CINZA
23049461000154,CINZA
23059028000108,CINZA
23086176000103,CINZA
23182673000105,CINZA
23206031000107,CINZA
23293391000185,CINZA
23318310000154,CINZA
23358183000117,CINZA
23493588000168,CINZA
23511822000132,CINZA
23553858000189,CINZA
23559372000158,CINZA
23668606000103,CINZA
23733261000116,CINZA
23769494000179,CINZA
23822985000136,CINZA
23900284000178,CINZA
23907326000100,CINZA
23938968000169,CINZA
23981684000155,CINZA
24007385000187,CINZA
24023729000141,CINZA
24031433000172,CINZA
24038956000140,CINZA
24044496000163,CINZA
24050583000123,CINZA
24089121000110,CINZA
24127597000106,CINZA
24137547000100,CINZA
24174250000106,CINZA
24187274000108,CINZA
24224787000133,CINZA
24281219000174,CINZA
24295619000139,CINZA
24349020000130,CINZA
24404346000113,CINZA
24414865000162,CINZA
24445833000124,CINZA
24446501000164,CINZA
24457843000180,CINZA
24497357000195,CINZA
24579577000168,CINZA
24591677000100,CINZA
24597273000123,CINZA
24613158000103,CINZA
24700804000161,CINZA
24707661000110,CINZA
24717208000194,CINZA
24859308000155,CINZA
24865304000180,CINZA
24991041000155,CINZA
25004366000160,CINZA
25012349000174,CINZA
25015794000198,CINZA
25097928000167,CINZA
25203402000114,CINZA
25205370000196,CINZA
25308847000169,CINZA
25961206000109,CINZA
25966476000102,CINZA
25976587000108,CINZA
26015094000166,CINZA
26038027000167,CINZA
26128459000169,CINZA
26223273000199,CINZA
26254682000152,CINZA
26291318000162,CINZA
26317079000172,CINZA
26323604000162,CINZA
26384675000175,CINZA
26396979000152,CINZA
26397685000145,CINZA
26488075000157,CINZA
26533039000168,CINZA
26551870000142,CINZA
26689033000184,CINZA
26691234000116,CINZA
26701972000105,CINZA
26713210000110,CINZA
26872220000107,CINZA
26879701000136,CINZA
27030573000114,CINZA
27073262000132,CINZA
27090856000151,CINZA
27141085000184,CINZA
27163570000159,CINZA
27265184000178,CINZA
27293799000108,CINZA
27312731000129,CINZA
27394976000142,CINZA
27456744000171,CINZA
27481094000114,CINZA
27484305000172,CINZA
27486241000149,CINZA
27508935000130,CINZA
27595231000141,CINZA
27619132000152,CINZA
27633435000120,CINZA
27646120000117,CINZA
27719289000150,CINZA
27812952000166,CINZA
27814069000105,CINZA
27852308000111,CINZA
27867775000115,CINZA
27887325000194,CINZA
27892620000139,CINZA
27944072000143,CINZA
27944811000105,CINZA
28038509000142,CINZA
28048132000102,CINZA
28093850000109,CINZA
28134177000108,CINZA
28142800000670,CINZA
28172373000169,CINZA
28195667000106,CINZA
28247365000134,CINZA
28257898000105,CINZA
28360506000120,CINZA
28382992000188,CINZA
28385184000255,CINZA
28392155000130,CINZA
28406835000165,CINZA
28420825000184,CINZA
28439325000194,CINZA
28440054000197,CINZA
28479843000131,CINZA
28486957000109,CINZA
28499475000193,CINZA
28531664000104,CINZA
28537120000141,CINZA
28600559000171,CINZA
28602204000111,CINZA
28628829000152,CINZA
28677032000145,CINZA
28714591000188,CINZA
28729720000101,CINZA
28780825000195,CINZA
28883538000100,CINZA
28971100000184,CINZA
28977678000148,CINZA
29021685000134,CINZA
29068015000173,CINZA
29175220000138,CINZA
29207872000107,CINZA
29226796000187,CINZA
29234021000153,CINZA
29263873000179,CINZA
29266114000160,CINZA
29282345000167,CINZA
29289013000104,CINZA
29289672000140,CINZA
29325489000153,CINZA
29379311000195,CINZA
29412607000160,CINZA
29476460000172,CINZA
29520246000176,CINZA
29602467000193,CINZA
29613523000195,CINZA
29628662000192,CINZA
29662395000170,CINZA
29698861000177,CINZA
29798797000104,CINZA
29847607000193,CINZA
29851103000147,CINZA
29897199000184,CINZA
29900630000102,CINZA
29939759000116,CINZA
29979036085200,CINZA
30022672000169,CINZA
30059036000101,CINZA
30082191000572,CINZA
30107113000151,CINZA
30130993000187,CINZA
30163452000155,CINZA
30166722000181,CINZA
30218161000206,CINZA
30246239000107,CINZA
30318564000138,CINZA
30322794000170,CINZA
30340710000121,CINZA
30345260000160,CINZA
30355110000137,CINZA
30392702000129,CINZA
30440210000161,CINZA
30447200000158,CINZA
30456806000150,CINZA
30632703000101,CINZA
30682358000102,CINZA
30699559000112,CINZA
30750510000147,CINZA
30772547000176,CINZA
30791250000158,CINZA
30882277000156,CINZA
30945650000170,CINZA
30965776000107,CINZA
30993090000120,CINZA
30994478000145,CINZA
31002393000104,CINZA
31043421000123,CINZA
31106934000136,CINZA
31114690000133,CINZA
31137480000160,CINZA
31138800000105,CINZA
31167568000125,CINZA
31188400000104,CINZA
31250639000159,CINZA
31254917000146,CINZA
31414776000181,CINZA
31431882000173,CINZA
31465351000100,CINZA
31484325000110,CINZA
31499476000142,CINZA
31506917000196,CINZA
31517134000108,CINZA
31535007000131,CINZA
31574878000164,CINZA
31658317000143,CINZA
31682737000165,CINZA
31711042000164,CINZA
31728354000180,CINZA
31797959000123,CINZA
31857095000198,CINZA
31874923000104,CINZA
31975873000143,CINZA
32004977000173,CINZA
32025910000115,CINZA
32039217000100,CINZA
32039294000151,CINZA
32044033000120,CINZA
32090195000102,CINZA
32097307000149,CINZA
32176782000100,CINZA
32188976000126,CINZA
32220687000167,CINZA
32248342000111,CINZA
32258409000107,CINZA
32262734000135,CINZA
32263476000101,CINZA
32314969000123,CINZA
32351317000169,CINZA
32421821000198,CINZA
32459846000180,CINZA
32465777000118,CINZA
32466549000162,CINZA
32495871000110,CINZA
32497010000170,CINZA
32499289000121,CINZA
32526853000158,CINZA
32538682000187,CINZA
32550829000154,CINZA
32564734000190,CINZA
32609948000135,CINZA
32621311000164,CINZA
32639333000151,CINZA
32641630000131,CINZA
32651468000132,CINZA
32666888000192,CINZA
32705981000169,CINZA
32738904000105,CINZA
32798131000152,CINZA
32799862000112,CINZA
32820852000111,CINZA
32851555000133,CINZA
32855065000105,CINZA
32856610000188,CINZA
32899408000133,CINZA
32902772000105,CINZA
32907124000141,CINZA
32936719000125,CINZA
32960801000195,CINZA
32999766000118,CINZA
33032457000137,CINZA
33087528000107,CINZA
33123851000180,CINZA
33143158000170,CINZA
33178053000156,CINZA
33271076000100,CINZA
33283071000106,CINZA
33456743000120,CINZA
33461683000133,CINZA
33463386000127,CINZA
33471981000104,CINZA
33531732001058,CINZA
33572615000141,CINZA
33593414000120,CINZA
33594099000156,CINZA
33605362000165,CINZA
33607465000164,CINZA
33671464000189,CINZA
33673434000101,CINZA
33696530000175,CINZA
33727725000135,CINZA
33750499000103,CINZA
33778865000132,CINZA
33791496000118,CINZA
33839910000111,CINZA
33870226000100,CINZA
33934888000199,CINZA
34028316767773,CINZA
34075654000104,CINZA
34099108000103,CINZA
34101936000120,CINZA
34126487000175,CINZA
34146114000166,CINZA
34171718000162,CINZA
34292737000147,CINZA
34318254000174,CINZA
34322304000197,CINZA
34370259000146,CINZA
34377063000183,CINZA
34412533000100,CINZA
34436779000104,CINZA
34460779000140,CINZA
34514244000104,CINZA
34517401000135,CINZA
34547839000166,CINZA
34555595000163,CINZA
34578361000131,CINZA
34624856000150,CINZA
34654961000131,CINZA
34683986000163,CINZA
34688837000197,CINZA
34719892000105,CINZA
34727250000140,CINZA
34753473000181,CINZA
34755229000158,CINZA
34810348000166,CINZA
34865597000159,CINZA
34907392000199,CINZA
34932529000165,CINZA
34970660000117,CINZA
34975477000104,CINZA
35004018000146,CINZA
35024351000117,CINZA
35054546000100,CINZA
35116654000160,CINZA
35157819000141,CINZA
35179127000102,CINZA
35184805000117,CINZA
35187064000128,CINZA
35196590000154,CINZA
35215904000119,CINZA
35233646000101,CINZA
35287322000148,CINZA
35341029000111,CINZA
35346986000130,CINZA
35357261000148,CINZA
35408911000137,CINZA
35410467000194,CINZA
35425171000147,CINZA
35488370000102,CINZA
35488712000186,CINZA
35519380000150,CINZA
35522781000169,CINZA
35535074000107,CINZA
35563313000132,CINZA
35579385000178,CINZA
35639119000193,CINZA
35647227000108,CINZA
35661897000189,CINZA
35715170000137,CINZA
35780496000148,CINZA
35851766000164,CINZA
35874530000143,CINZA
35944823000150,CINZA
35960878000153,CINZA
35962334000120,CINZA
35971202000165,CINZA
35981015000162,CINZA
35986210000185,CINZA
36022106000133,CINZA
36058739000100,CINZA
36071907000199,CINZA
36078891000146,CINZA
36081296000160,CINZA
36086660000184,CINZA
36123225000182,CINZA
36135362000137,CINZA
36145087000132,CINZA
