cnpj,nivel_atividade
25305427000129,MEDIO
25531242000132,MEDIO
25999414000105,MEDIO
26039579000190,MEDIO
26198318000112,MEDIO
26214091000151,MEDIO
26460955000115,MEDIO
26863666000167,MEDIO
26893830000189,MEDIO
26913440000123,MEDIO
26949387000110,MEDIO
27070848000143,MEDIO
27150237000105,MEDIO
27285988000139,MEDIO
27346541000122,MEDIO
27473836000160,MEDIO
27519028000196,MEDIO
27541927000195,MEDIO
27723695000196,MEDIO
27746913000108,MEDIO
27761886000142,MEDIO
27800753000138,MEDIO
27986739000170,MEDIO
27997000000164,MEDIO
28108020000108,MEDIO
28136854000119,MEDIO
28563681000115,MEDIO
28594374000100,MEDIO
28679128000142,MEDIO
28705626000112,MEDIO
28731489000190,MEDIO
28818906000137,MEDIO
28873598000142,MEDIO
28917167000130,MEDIO
28927826000110,MEDIO
29019823000140,MEDIO
29049807000109,MEDIO
29172370000198,MEDIO
29251364000126,MEDIO
29337436000152,MEDIO
29456180000100,MEDIO
29464497000180,MEDIO
29518646000147,MEDIO
29577148000175,MEDIO
29578815000134,MEDIO
29623312000133,MEDIO
29631872000130,MEDIO
29745344000101,MEDIO
29931258000193,MEDIO
30046573000117,MEDIO
30091259000156,MEDIO
30123502000170,MEDIO
30327666000110,MEDIO
30385340000149,MEDIO
30400781000172,MEDIO
30403683000199,MEDIO
30423755000160,MEDIO
30453547000103,MEDIO
30464500000145,MEDIO
30505490000149,MEDIO
30549019000152,MEDIO
30614027000135,MEDIO
30661374000119,MEDIO
30738757000148,MEDIO
30780455000138,MEDIO
30798950000174,MEDIO
30895687000131,MEDIO
31191061000107,MEDIO
31310012000146,MEDIO
31324733000105,MEDIO
31424263000151,MEDIO
31723993000153,MEDIO
31775755000191,MEDIO
31863085000165,MEDIO
31969423000148,MEDIO
31984155000133,MEDIO
32022184000187,MEDIO
32179586000190,MEDIO
32203089000180,MEDIO
32215810000151,MEDIO
32264782000162,MEDIO
32280667000181,MEDIO
32387801000148,MEDIO
32390626000148,MEDIO
32448756000194,MEDIO
32511201000140,MEDIO
32537843000118,MEDIO
32589382000127,MEDIO
32653692000163,MEDIO
32901746002700,MEDIO
32954995000116,MEDIO
32966746000140,MEDIO
32970028000148,MEDIO
32997163000187,MEDIO
33007249000188,MEDIO
33171706000175,MEDIO
33363357000193,MEDIO
33376006000117,MEDIO
33409667000100,MEDIO
33411606000179,MEDIO
33459877000102,MEDIO
33517911000140,MEDIO
33741344000100,MEDIO
33790951000160,MEDIO
33831001000137,MEDIO
33862945000171,MEDIO
34151100004551,MEDIO
34216616000116,MEDIO
34275825000130,MEDIO
34276132000162,MEDIO
34302200000110,MEDIO
34317755000136,MEDIO
34349196000146,MEDIO
34349229000158,MEDIO
34544268000106,MEDIO
34621869000175,MEDIO
34644657000103,MEDIO
34672046000179,MEDIO
34698005000151,MEDIO
34698015000197,MEDIO
34723745000109,MEDIO
34909716000128,MEDIO
34936681000116,MEDIO
34939947000184,MEDIO
34945101000157,MEDIO
34989644000176,MEDIO
35006104000198,MEDIO
35093099000106,MEDIO
35148960000188,MEDIO
35177489000156,MEDIO
35291253000146,MEDIO
35318350000185,MEDIO
35406490000105,MEDIO
35426182000141,MEDIO
35458580000140,MEDIO
35477398000136,MEDIO
35566332000112,MEDIO
35633645000146,MEDIO
35699535000187,MEDIO
35708079000194,MEDIO
35755746000190,MEDIO
35759197000121,MEDIO
35765470000120,MEDIO
35784934000146,MEDIO
35808049000150,MEDIO
35842283000101,MEDIO
35955454000109,MEDIO
35980123000110,MEDIO
36145360000129,MEDIO
36169697000176,MEDIO
36172713000180,MEDIO
36176598000111,MEDIO
36256059000192,MEDIO
36299716000189,MEDIO
36387971000183,MEDIO
36415446000205,MEDIO
36418734000132,MEDIO
36440391000102,MEDIO
36482231000126,MEDIO
36526974000150,MEDIO
36603085000140,MEDIO
36639505000148,MEDIO
36678287000150,MEDIO
36761208000413,MEDIO
36846218000109,MEDIO
36876599000179,MEDIO
36938495000141,MEDIO
36971669000178,MEDIO
37077130000132,MEDIO
37085054000107,MEDIO
37114704000103,MEDIO
37210854000102,MEDIO
37227349000170,MEDIO
37237826000189,MEDIO
37260202000182,MEDIO
37332107000147,MEDIO
37361172000109,MEDIO
37469699000143,MEDIO
37501629000125,MEDIO
37560237000137,MEDIO
37569924000113,MEDIO
37729920000155,MEDIO
37732958000187,MEDIO
37790747000109,MEDIO
37848141000179,MEDIO
37871959000102,MEDIO
37884231000115,MEDIO
37887575000188,MEDIO
37893927000108,MEDIO
37909980000150,MEDIO
37914326000134,MEDIO
37999578000103,MEDIO
38056924000182,MEDIO
38187877000106,MEDIO
38218540000119,MEDIO
38245345000188,MEDIO
38265345000140,MEDIO
38338450000161,MEDIO
38353745000107,MEDIO
38361771000187,MEDIO
38406558000144,MEDIO
38490701000129,MEDIO
38529666000104,MEDIO
38628023000118,MEDIO
38653733000106,MEDIO
38825874000150,MEDIO
38828004000135,MEDIO
38903577000186,MEDIO
39416842000164,MEDIO
39447115000164,MEDIO
39500025000190,MEDIO
39584365000146,MEDIO
39608048000112,MEDIO
39615620000170,MEDIO
39622793000116,MEDIO
39633734000143,MEDIO
40063987000108,MEDIO
40070388000111,MEDIO
40077780000192,MEDIO
40157409000130,MEDIO
40176049000114,MEDIO
40184377000162,MEDIO
40333927000168,MEDIO
40336572000160,MEDIO
40338862000143,MEDIO
40352998000108,MEDIO
40358666000130,MEDIO
40374170000150,MEDIO
40383816000166,MEDIO
40424754000193,MEDIO
40474127000167,MEDIO
40479567000107,MEDIO
40575117000118,MEDIO
40657740000110,MEDIO
40675073000106,MEDIO
40725783000195,MEDIO
40732776000110,MEDIO
40761830000156,MEDIO
40788618000182,MEDIO
40800845000186,MEDIO
40819527000167,MEDIO
40834222000124,MEDIO
40862068000102,MEDIO
41097591000144,MEDIO
41098835000103,MEDIO
41102338000131,MEDIO
41206993000130,MEDIO
41268225000100,MEDIO
41275335000108,MEDIO
41434880000191,MEDIO
41447698000175,MEDIO
41448022000104,MEDIO
41535539000122,MEDIO
41553791000164,MEDIO
41556397000180,MEDIO
41563178000128,MEDIO
41580908000107,MEDIO
41632020000162,MEDIO
41728793000147,MEDIO
41855356000194,MEDIO
42040843000161,MEDIO
42080765000129,MEDIO
42091888000165,MEDIO
42103023000171,MEDIO
42220402000141,MEDIO
42241892000162,MEDIO
42285118000153,MEDIO
42551478000230,MEDIO
42582831000169,MEDIO
42651285000170,MEDIO
42680493000106,MEDIO
42689981000176,MEDIO
42735272000180,MEDIO
42738423000153,MEDIO
42793823000161,MEDIO
42851627000104,MEDIO
42867027000126,MEDIO
42875660000166,MEDIO
42943223000132,MEDIO
42948879000148,MEDIO
42977650000131,MEDIO
43027620000127,MEDIO
43089764000108,MEDIO
43139696000144,MEDIO
43152809000141,MEDIO
43169120000120,MEDIO
43237894000140,MEDIO
43331536000100,MEDIO
43505954000169,MEDIO
43579604000147,MEDIO
43698986000128,MEDIO
43721517000182,MEDIO
43807352000166,MEDIO
43830730000122,MEDIO
43838795000114,MEDIO
43915298000172,MEDIO
43916819000106,MEDIO
43966107000100,MEDIO
43970111000133,MEDIO
43985881000150,MEDIO
44104523000153,MEDIO
44183939000104,MEDIO
44357643000162,MEDIO
44364437000180,MEDIO
44399853000113,MEDIO
44428686000191,MEDIO
44497066000104,MEDIO
44578534000175,MEDIO
44641364000126,MEDIO
44654248000141,MEDIO
44675310000181,MEDIO
44680480000154,MEDIO
44687088000137,MEDIO
44692843000171,MEDIO
44741708000179,MEDIO
44753276000116,MEDIO
44781365000176,MEDIO
44799717000110,MEDIO
44901001000182,MEDIO
44918247000167,MEDIO
44964312000190,MEDIO
45115595000169,MEDIO
45169549000142,MEDIO
45199210000199,MEDIO
45235155000145,MEDIO
45237892000187,MEDIO
45299986000180,MEDIO
45308196000114,MEDIO
45367218000117,MEDIO
45403171000108,MEDIO
45434121000180,MEDIO
45491531000162,MEDIO
45548270000170,MEDIO
45592444000100,MEDIO
45592484000143,MEDIO
45602493000178,MEDIO
45644024000111,MEDIO
52202074000104,MEDIO
52990959000115,MEDIO
57373656000177,MEDIO
62955505216178,MEDIO
62984091000102,MEDIO
64127939000102,MEDIO
66507054000156,MEDIO
71064760000100,MEDIO
71167241000178,MEDIO
87134599000134,MEDIO
88103874000115,MEDIO
88638663000187,MEDIO
88735584000194,MEDIO
89595938000105,MEDIO
90722513000360,MEDIO
92530146000167,MEDIO
93779007000134,MEDIO
98418338001304,MEDIO
10664364000120,MEDIO
10765342000156,MEDIO
10839799000320,MEDIO
10964944000132,MEDIO
11078837000170,MEDIO
11315435000222,MEDIO
11340210000145,MEDIO
11438468000189,MEDIO
11622366000119,MEDIO
11643373000105,MEDIO
11775739000191,MEDIO
12033506000186,MEDIO
12049631000184,MEDIO
12227472000160,MEDIO
12334383000113,MEDIO
12580684000127,MEDIO
12916408001169,MEDIO
12973679000184,MEDIO
13091781000119,MEDIO
13246859000127,MEDIO
13306695000186,MEDIO
13342302000190,MEDIO
13583821000140,MEDIO
13792153000160,MEDIO
14052595000133,MEDIO
14339494000148,MEDIO
14369262000132,MEDIO
14602077000146,MEDIO
14779011000207,MEDIO
14911449000116,MEDIO
15027115000147,MEDIO
15037100000160,MEDIO
15046115000194,MEDIO
15167591000163,MEDIO
15521593000109,MEDIO
15731294000107,MEDIO
15831330000104,MEDIO
16667264000133,MEDIO
16687579000142,MEDIO
16741051000104,MEDIO
16757644000240,MEDIO
16798304000186,MEDIO
16834298000175,MEDIO
16878144000185,MEDIO
16929740000147,MEDIO
16959590000114,MEDIO
17004514000118,MEDIO
17018038000194,MEDIO
17025987000100,MEDIO
17258229000204,MEDIO
17265370000153,MEDIO
17378649000143,MEDIO
17423999000184,MEDIO
17484463000179,MEDIO
17607800000178,MEDIO
17613861000148,MEDIO
17719913000165,MEDIO
17736245000184,MEDIO
17755804000101,MEDIO
18082174000297,MEDIO
18246407000169,MEDIO
18253677000105,MEDIO
18302458000160,MEDIO
18477789000131,MEDIO
18645067000149,MEDIO
18937294000148,MEDIO
19037280000130,MEDIO
19279412000130,MEDIO
19352366000158,MEDIO
19469390000171,MEDIO
19489397000155,MEDIO
19570581000125,MEDIO
19811731000145,MEDIO
20111202000118,MEDIO
20151909000158,MEDIO
20188825000199,MEDIO
20428386000144,MEDIO
20504308000181,MEDIO
20529320000140,MEDIO
20671222000143,MEDIO
20688064000134,MEDIO
20765460000118,MEDIO
20848631000172,MEDIO
20994487000182,MEDIO
21046062000104,MEDIO
21148694000189,MEDIO
21149051000150,MEDIO
21230384000109,MEDIO
21455770000107,MEDIO
21483836000164,MEDIO
21830378000192,MEDIO
21924705000175,MEDIO
22107565000105,MEDIO
22282093000127,MEDIO
22439328000141,MEDIO
22806880000120,MEDIO
22827159000117,MEDIO
22869727000142,MEDIO
22970863000124,MEDIO
23023981000198,MEDIO
23032509000111,MEDIO
23034431000174,MEDIO
23211945000158,MEDIO
23252777000149,MEDIO
23370486000155,MEDIO
23439264000141,MEDIO
23559574000108,MEDIO
23742119000135,MEDIO
24130774000103,MEDIO
24154355000101,MEDIO
24197149000170,MEDIO
24270626000186,MEDIO
24323918000130,MEDIO
24343128000116,MEDIO
24404319000140,MEDIO
24523355000123,MEDIO
24533428000168,MEDIO
24542040000123,MEDIO
24542289000139,MEDIO
24550652000168,MEDIO
24578902000178,MEDIO
24610752000132,MEDIO
24617872000161,MEDIO
24795358000116,MEDIO
25112960000174,MEDIO
25135114000170,MEDIO
25140507000171,MEDIO
25247705000139,MEDIO
25301195000130,MEDIO
26028363000129,MEDIO
26329246000529,MEDIO
26464361000182,MEDIO
26488624000193,MEDIO
26500091000118,MEDIO
26588627000107,MEDIO
26857943000129,MEDIO
26946515000172,MEDIO
27002763000128,MEDIO
27208639000113,MEDIO
27242839000192,MEDIO
27290957000338,MEDIO
27555450000105,MEDIO
27659542000127,MEDIO
27664151000109,MEDIO
27989919000106,MEDIO
28226683000119,MEDIO
28244501000132,MEDIO
28297667000117,MEDIO
28332512000174,MEDIO
28535145000106,MEDIO
28554965000145,MEDIO
28585153000167,MEDIO
28608860000121,MEDIO
28650155000192,MEDIO
28710188000180,MEDIO
29359065000100,MEDIO
29465115000133,MEDIO
29490056000153,MEDIO
29569731000134,MEDIO
29577859000220,MEDIO
29599576000107,MEDIO
29712282000131,MEDIO
29923324000183,MEDIO
30012863000140,MEDIO
30035244000170,MEDIO
30068626000109,MEDIO
30089505000135,MEDIO
30108958000161,MEDIO
30207912000108,MEDIO
30396370000150,MEDIO
30505393000156,MEDIO
30627362000178,MEDIO
30663284000167,MEDIO
30726383000140,MEDIO
30741493000181,MEDIO
30752549000101,MEDIO
30766936000199,MEDIO
30984978000104,MEDIO
30993437000134,MEDIO
31042919000171,MEDIO
31127480000180,MEDIO
31149472000134,MEDIO
31160236000119,MEDIO
31442667000178,MEDIO
31510645000106,MEDIO
31816094000103,MEDIO
31850021000120,MEDIO
31943754000109,MEDIO
31961575000102,MEDIO
31982136000178,MEDIO
31999536000196,MEDIO
32057525000150,MEDIO
32061033000138,MEDIO
32180542000180,MEDIO
32315964000115,MEDIO
32336098000149,MEDIO
32430004000104,MEDIO
32472568000100,MEDIO
32538919000120,MEDIO
32549722000196,MEDIO
32597884000108,MEDIO
32639175000130,MEDIO
32655123000157,MEDIO
32681505000155,MEDIO
32777262000153,MEDIO
32828367000194,MEDIO
32883705000190,MEDIO
32915162000146,MEDIO
32977271000198,MEDIO
32992053000394,MEDIO
33135449000116,MEDIO
33175961000196,MEDIO
33209327000127,MEDIO
33343602000109,MEDIO
33373325002899,MEDIO
33473126000132,MEDIO
33577185000150,MEDIO
33659146000100,MEDIO
33722860000198,MEDIO
33839910000111,MEDIO
33849651000100,MEDIO
33914998000199,MEDIO
33936861000135,MEDIO
33971140000166,MEDIO
33978637000106,MEDIO
34097982000101,MEDIO
34138764000160,MEDIO
34193792000180,MEDIO
34202821000122,MEDIO
34238884000139,MEDIO
34308639000150,MEDIO
34397181000153,MEDIO
34441104000153,MEDIO
34444566000124,MEDIO
34644541000174,MEDIO
34774428000103,MEDIO
34863259000188,MEDIO
34906118000103,MEDIO
34910002000130,MEDIO
35176138000120,MEDIO
35188484000129,MEDIO
35253304000145,MEDIO
35255143000129,MEDIO
35331136000169,MEDIO
35394404000191,MEDIO
35531887000129,MEDIO
35532008000183,MEDIO
35635897000104,MEDIO
35665052000161,MEDIO
35672878000158,MEDIO
35683009000129,MEDIO
35747686000163,MEDIO
35819220000126,MEDIO
35869326000134,MEDIO
35957822000140,MEDIO
35977762000127,MEDIO
36062531000156,MEDIO
36102026000198,MEDIO
36138954000102,MEDIO
36206138000199,MEDIO
36321183000194,MEDIO
36346661000110,MEDIO
36451284000260,MEDIO
36497347000139,MEDIO
36538587000134,MEDIO
36540681000128,MEDIO
36630186000100,MEDIO
36649453000190,MEDIO
36670608000170,MEDIO
36672773000161,MEDIO
36679809000139,MEDIO
36775890000150,MEDIO
36834190000270,MEDIO
36983115000190,MEDIO
37024378000135,MEDIO
37101585000146,MEDIO
37242170000192,MEDIO
37262469000109,MEDIO
37334314000130,MEDIO
37361969000106,MEDIO
37380380000147,MEDIO
37435973000163,MEDIO
37479858000190,MEDIO
37547392000113,MEDIO
37569673000177,MEDIO
37611163000110,MEDIO
37644131000111,MEDIO
37693361000170,MEDIO
37767216000197,MEDIO
37779468000136,MEDIO
37899469000114,MEDIO
37908624000111,MEDIO
38063925000154,MEDIO
38113235000162,MEDIO
38170839000140,MEDIO
38185734000165,MEDIO
38196869000126,MEDIO
38238628000100,MEDIO
38271330000194,MEDIO
38404866000130,MEDIO
38484126000151,MEDIO
38501418000155,MEDIO
38542287000154,MEDIO
38559348000196,MEDIO
38626215000195,MEDIO
38636648000121,MEDIO
38717245000107,MEDIO
39264212000111,MEDIO
39272324000114,MEDIO
39272864000106,MEDIO
39273049000153,MEDIO
39304469000150,MEDIO
39335775000153,MEDIO
39365662000109,MEDIO
39433740000157,MEDIO
39451628000149,MEDIO
39458470000139,MEDIO
39471046000124,MEDIO
39585541000164,MEDIO
39706740000183,MEDIO
39755513000148,MEDIO
39832771000180,MEDIO
39914380000105,MEDIO
39964138000146,MEDIO
40046491000126,MEDIO
40099720000170,MEDIO
40133455000108,MEDIO
40179808000100,MEDIO
40196003000167,MEDIO
40222692000137,MEDIO
40268959000127,MEDIO
40300118000150,MEDIO
40310067000147,MEDIO
40311423000147,MEDIO
40407719000166,MEDIO
40507405000135,MEDIO
40576131000136,MEDIO
40642840000172,MEDIO
40643788000179,MEDIO
40676969000100,MEDIO
40726050000175,MEDIO
40753730000188,MEDIO
40981077000104,MEDIO
41039701000111,MEDIO
41141252000118,MEDIO
41179777000142,MEDIO
41183517000140,MEDIO
41259337000103,MEDIO
41263471000170,MEDIO
41368055000136,MEDIO
41420188000104,MEDIO
41456152000261,MEDIO
41564957000148,MEDIO
41599624000154,MEDIO
41613908000158,MEDIO
41622521000168,MEDIO
41722812000128,MEDIO
41739977000102,MEDIO
41740475000100,MEDIO
41781985000117,MEDIO
41826168000138,MEDIO
41849347000190,MEDIO
41854416000154,MEDIO
41944134000148,MEDIO
42060714000135,MEDIO
42061354000196,MEDIO
42104124000167,MEDIO
42203102000154,MEDIO
42218340000133,MEDIO
42238826000133,MEDIO
42253539000100,MEDIO
42291094000145,MEDIO
42328094000172,MEDIO
42338300000125,MEDIO
42343577000146,MEDIO
42380104000119,MEDIO
42456726000183,MEDIO
42504508000177,MEDIO
42637767000176,MEDIO
42768469000115,MEDIO
42794690000148,MEDIO
42854969000170,MEDIO
42870379000130,MEDIO
42934522000100,MEDIO
42990747000184,MEDIO
43033229000135,MEDIO
43096341000115,MEDIO
43144868000178,MEDIO
43236032000101,MEDIO
43314415000142,MEDIO
43346817000129,MEDIO
43397791000148,MEDIO
43634581000126,MEDIO
43683282000181,MEDIO
43695985000120,MEDIO
43800981000164,MEDIO
43802286000131,MEDIO
44062807000124,MEDIO
44073207000161,MEDIO
44086182000130,MEDIO
44100817000107,MEDIO
44162672000179,MEDIO
44166498000132,MEDIO
44183083000177,MEDIO
44248593000185,MEDIO
44313648000193,MEDIO
44317627000146,MEDIO
44425001000153,MEDIO
44437049000181,MEDIO
44440402000182,MEDIO
44520217000106,MEDIO
44531898000108,MEDIO
44678629000160,MEDIO
44713936000135,MEDIO
44759380000118,MEDIO
44798469000193,MEDIO
44893505000106,MEDIO
45067565000124,MEDIO
45073086000110,MEDIO
45079260000132,MEDIO
45138931000199,MEDIO
45141760000157,MEDIO
45216430000183,MEDIO
45300033000195,MEDIO
45303513000100,MEDIO
45374554000197,MEDIO
45421395000134,MEDIO
45422527000142,MEDIO
45531461000129,MEDIO
45592310000180,MEDIO
45592925000107,MEDIO
45634831000153,MEDIO
46813762000299,MEDIO
48589626000101,MEDIO
49053242000132,MEDIO
63088397000135,MEDIO
66962804000180,MEDIO
67745711000166,MEDIO
79379491017400,MEDIO
82097734000103,MEDIO
90758814000182,MEDIO
92122878000118,MEDIO
94686664000108,MEDIO
96389713000168,MEDIO
10336075000100,MEDIO
10378588000175,MEDIO
10502769000161,MEDIO
10633415000156,MEDIO
10642090000178,MEDIO
10733472000107,MEDIO
10747443000102,MEDIO
10900120000107,MEDIO
10939558000190,MEDIO
11182208000195,MEDIO
11295999000160,MEDIO
11421994000136,MEDIO
11474133000116,MEDIO
11509369000140,MEDIO
11516546000116,MEDIO
11561165000159,MEDIO
11873548000162,MEDIO
11948764000120,MEDIO
11950080000162,MEDIO
12108897000150,MEDIO
12120666000162,MEDIO
12230931000165,MEDIO
12288014000131,MEDIO
12296230000129,MEDIO
12409099000169,MEDIO
12548803000164,MEDIO
12823192000204,MEDIO
12837336000192,MEDIO
12860069000174,MEDIO
12955548000174,MEDIO
13150692000104,MEDIO
13347300000193,MEDIO
13461933000128,MEDIO
13515974000400,MEDIO
13864133000158,MEDIO
13867928000110,MEDIO
13925034000139,MEDIO
13983980000131,MEDIO
14133006000141,MEDIO
14349052000182,MEDIO
14633772000256,MEDIO
14750246000195,MEDIO
15147651000186,MEDIO
15482873000155,MEDIO
15516536000131,MEDIO
15536370000115,MEDIO
15865052000106,MEDIO
16554951000142,MEDIO
16599191000190,MEDIO
16946312000122,MEDIO
17012475000109,MEDIO
17039113000101,MEDIO
17194766000157,MEDIO
17211428000186,MEDIO
17537881000187,MEDIO
17645838000135,MEDIO
17700780000185,MEDIO
17766484000187,MEDIO
17947464000102,MEDIO
17967154000150,MEDIO
17983942000130,MEDIO
17989871000182,MEDIO
18091083000307,MEDIO
18442307000108,MEDIO
18477923000102,MEDIO
18483881000104,MEDIO
18856206000183,MEDIO
19001176000196,MEDIO
19094744000140,MEDIO
19178336000177,MEDIO
19224239000173,MEDIO
19230789000286,MEDIO
19527557000103,MEDIO
19558228000120,MEDIO
19670612000110,MEDIO
19756157000170,MEDIO
19775495000230,MEDIO
19778839000183,MEDIO
19946075000198,MEDIO
19966223000136,MEDIO
19982627000113,MEDIO
20061517000106,MEDIO
20105711000138,MEDIO
20247322000147,MEDIO
20264283000196,MEDIO
20335389000133,MEDIO
20393143000118,MEDIO
20487631000194,MEDIO
20662395000103,MEDIO
20759549000171,MEDIO
20896474000170,MEDIO
20957000000191,MEDIO
21091155000150,MEDIO
21109774000125,MEDIO
21121724000163,MEDIO
21152918000126,MEDIO
21395275000222,MEDIO
21446217000108,MEDIO
21636171000181,MEDIO
21682898000103,MEDIO
21753370000170,MEDIO
21899347000198,MEDIO
21908597000147,MEDIO
22093885000153,MEDIO
22229845000196,MEDIO
22319541000110,MEDIO
22423278000104,MEDIO
22436957000118,MEDIO
22488635000112,MEDIO
22652228000107,MEDIO
22733811000134,MEDIO
22762952000185,MEDIO
22776762000117,MEDIO
22833639000190,MEDIO
22841794000159,MEDIO
23028901000197,MEDIO
23072398000177,MEDIO
23222365000166,MEDIO
23235174000139,MEDIO
23304466000186,MEDIO
23486864000160,MEDIO
23524783000108,MEDIO
23582809000174,MEDIO
23735804000134,MEDIO
23882264000111,MEDIO
24002593000193,MEDIO
24050800000185,MEDIO
24078426000126,MEDIO
24134029000124,MEDIO
24160089000111,MEDIO
24223672000124,MEDIO
24276134000106,MEDIO
24343565000130,MEDIO
24365797000199,MEDIO
24498559000151,MEDIO
24594942000103,MEDIO
24852289000135,MEDIO
25009753000199,MEDIO
25204614000116,MEDIO
25382810000261,MEDIO
26039439000111,MEDIO
26068928000100,MEDIO
26071726000109,MEDIO
26151761000138,MEDIO
26191557000140,MEDIO
26204596000135,MEDIO
26244492000154,MEDIO
26442909000193,MEDIO
26462693000128,MEDIO
26557982000100,MEDIO
26761233000109,MEDIO
26958935000179,MEDIO
26970507000161,MEDIO
27095799000101,MEDIO
27217847000189,MEDIO
27320046000144,MEDIO
27499788000189,MEDIO
27573086000106,MEDIO
27776992000108,MEDIO
27824726000103,MEDIO
27860176000170,MEDIO
27974752000100,MEDIO
27978460000145,MEDIO
27995985000199,MEDIO
28057568000168,MEDIO
28099264000163,MEDIO
28206837000100,MEDIO
28220575000139,MEDIO
28522905000140,MEDIO
28537986000152,MEDIO
28549515000164,MEDIO
28646502000103,MEDIO
28685389000175,MEDIO
28731440000138,MEDIO
28796234000106,MEDIO
29031877000121,MEDIO
29396810000190,MEDIO
29473572000170,MEDIO
29562102000182,MEDIO
29615602000135,MEDIO
29720614000120,MEDIO
29759864000173,MEDIO
29767250000133,MEDIO
29798201000168,MEDIO
29805874000106,MEDIO
30084618000148,MEDIO
30117322000186,MEDIO
30131277000114,MEDIO
30257348000120,MEDIO
30295027000110,MEDIO
30526568000101,MEDIO
30644052000161,MEDIO
30688292000168,MEDIO
30926838000171,MEDIO
30954685000176,MEDIO
30993568000111,MEDIO
31086176000131,MEDIO
31151579000117,MEDIO
31179080000118,MEDIO
31216356000190,MEDIO
31375102000115,MEDIO
31443589000126,MEDIO
31580856000107,MEDIO
31908995000117,MEDIO
32062388000141,MEDIO
32135083000112,MEDIO
32159991000146,MEDIO
32291962000133,MEDIO
32348430000195,MEDIO
32408355000100,MEDIO
32432852000144,MEDIO
32503491000180,MEDIO
32623967000116,MEDIO
32630152000164,MEDIO
32671164000137,MEDIO
32725322000194,MEDIO
32832629000194,MEDIO
32833190000114,MEDIO
32924386000114,MEDIO
33021911000154,MEDIO
33176570000196,MEDIO
33228658000104,MEDIO
33412125000188,MEDIO
33424636000110,MEDIO
33477997000124,MEDIO
33538207000173,MEDIO
33600500000113,MEDIO
33648981004710,MEDIO
33664610000149,MEDIO
33664662000115,MEDIO
33922095000150,MEDIO
34033825000124,MEDIO
34061206000143,MEDIO
34074841000165,MEDIO
34090850000140,MEDIO
34102258000110,MEDIO
34221866000144,MEDIO
34250768000135,MEDIO
34382246000197,MEDIO
34434963000115,MEDIO
34542622000163,MEDIO
34601240000163,MEDIO
34660636000181,MEDIO
34777158000194,MEDIO
34834776000129,MEDIO
34927235000145,MEDIO
35001214000167,MEDIO
35069318000103,MEDIO
35160111000140,MEDIO
35278477000118,MEDIO
35408805000153,MEDIO
35570698000165,MEDIO
35714636000180,MEDIO
35773814000143,MEDIO
35776793000110,MEDIO
35856976000145,MEDIO
35905836000110,MEDIO
35907432000165,MEDIO
35948653000181,MEDIO
36061014000162,MEDIO
36067854000132,MEDIO
36090904000100,MEDIO
36106848000147,MEDIO
36141623000121,MEDIO
36146814000186,MEDIO
36162392000132,MEDIO
36214029000113,MEDIO
36214087000147,MEDIO
36219984000143,MEDIO
36291783000157,MEDIO
36329099000117,MEDIO
36343678000114,MEDIO
36552454000112,MEDIO
36574907000101,MEDIO
36630653000100,MEDIO
36653902000174,MEDIO
36656461000164,MEDIO
36689898000102,MEDIO
36740701000104,MEDIO
36753327000181,MEDIO
36787242000114,MEDIO
36841888000132,MEDIO
36852638000106,MEDIO
36853923000133,MEDIO
36865588000193,MEDIO
36918473000110,MEDIO
36928840000166,MEDIO
37042598000191,MEDIO
37162917000100,MEDIO
37163465000173,MEDIO
37197908000147,MEDIO
37218238000106,MEDIO
37268905000157,MEDIO
37310206000128,MEDIO
37393099000149,MEDIO
37401128000177,MEDIO
37431835000106,MEDIO
37436192000193,MEDIO
37448498000160,MEDIO
37476407000108,MEDIO
37515028000171,MEDIO
37528181000133,MEDIO
37529459000197,MEDIO
37558374000137,MEDIO
37586525000160,MEDIO
37595600000230,MEDIO
37684650000103,MEDIO
37697506000101,MEDIO
37834958000198,MEDIO
37838558000150,MEDIO
38025688000137,MEDIO
38065222000165,MEDIO
38204444000111,MEDIO
38354309000152,MEDIO
38408511000110,MEDIO
38419272000101,MEDIO
39389928000145,MEDIO
39551948000170,MEDIO
39559040000103,MEDIO
39611515000163,MEDIO
39646796000190,MEDIO
39657769000112,MEDIO
39664319000157,MEDIO
39708878000111,MEDIO
39717790000166,MEDIO
39778058000104,MEDIO
39805413000189,MEDIO
39856064000124,MEDIO
39860191000105,MEDIO
39899071000103,MEDIO
39911113000184,MEDIO
40021738000150,MEDIO
40024569000101,MEDIO
40061931000114,MEDIO
40104616000127,MEDIO
40105210000169,MEDIO
40118300000194,MEDIO
40174744000147,MEDIO
40190723000115,MEDIO
40209644000109,MEDIO
40274655000172,MEDIO
40364156000176,MEDIO
40380391000131,MEDIO
40446728000166,MEDIO
40455526000180,MEDIO
40458212000131,MEDIO
40491976000129,MEDIO
40586558000115,MEDIO
40666285000119,MEDIO
40803789000133,MEDIO
40804937000134,MEDIO
40840448000138,MEDIO
40860563000174,MEDIO
40884718000102,MEDIO
40933122000155,MEDIO
40952761000168,MEDIO
41017136000191,MEDIO
41058662000108,MEDIO
41060183000118,MEDIO
41067654000110,MEDIO
41088174000135,MEDIO
41138382000100,MEDIO
41143720000193,MEDIO
41187349000161,MEDIO
41213261000177,MEDIO
41217386000175,MEDIO
